,location_inland,location_coast,season_spring,season_summer,season_fall,season_winter,time_dawn,time_morning,time_afternoon,time_night,NO2,O3,SO2,CO,ET
26760,1,0,0,1,0,0,0,0,1,0,15.708332999999998,0.041625,7.5416669999999995,0.454167,0.0
26761,1,0,0,1,0,0,1,0,0,0,15.708332999999998,0.041625,7.525,0.44166700000000003,0.0
26762,1,0,0,1,0,0,0,1,0,0,15.708332999999998,0.041625,7.525,0.454167,0.0
26763,1,0,0,1,0,0,1,0,0,0,19.041667,0.028824000000000002,7.125,0.458333,0.0
26764,1,0,0,1,0,0,0,1,0,0,19.041667,0.028824000000000002,7.125,0.416667,0.0
26765,1,0,0,1,0,0,0,0,0,1,19.041667,0.028824000000000002,7.0875,0.458333,0.0
26766,1,0,0,1,0,0,1,0,0,0,19.041667,0.028824000000000002,7.0875,0.416667,0.0
26767,1,0,0,1,0,0,0,1,0,0,29.25,0.027999999999999997,5.5,0.716667,0.0
26768,1,0,0,1,0,0,1,0,0,0,29.25,0.027999999999999997,5.5,0.6875,0.0
26769,1,0,0,1,0,0,0,0,0,1,29.25,0.027999999999999997,5.4625,0.716667,0.0
26770,1,0,0,1,0,0,0,0,1,0,29.25,0.027999999999999997,5.4625,0.6875,0.0
26771,1,0,0,1,0,0,0,1,0,0,16.208333,0.02175,2.208333,0.729167,0.0
26772,1,0,0,1,0,0,0,1,0,0,16.208333,0.02175,2.208333,0.820833,0.0
26773,1,0,0,1,0,0,0,0,0,1,16.208333,0.02175,2.175,0.729167,0.0
26774,1,0,0,1,0,0,0,1,0,0,16.208333,0.02175,2.175,0.820833,0.0
26775,1,0,0,1,0,0,0,0,1,0,8.5,0.0155,1.5,0.43333299999999997,0.0
26776,1,0,0,1,0,0,1,0,0,0,8.5,0.0155,1.5,0.43333299999999997,0.0
26777,1,0,0,1,0,0,1,0,0,0,8.5,0.0155,1.4625,0.43333299999999997,0.0
26778,1,0,0,1,0,0,0,1,0,0,8.5,0.0155,1.4625,0.43333299999999997,0.0
26779,1,0,0,1,0,0,0,1,0,0,15.125,0.0037920000000000002,1.208333,0.641667,0.0
26780,1,0,0,1,0,0,0,0,1,0,15.125,0.0037920000000000002,1.208333,0.566667,0.0
26781,1,0,0,1,0,0,0,0,0,1,15.125,0.0037920000000000002,1.2,0.641667,0.0
26782,1,0,0,1,0,0,1,0,0,0,15.125,0.0037920000000000002,1.2,0.566667,0.0
26783,1,0,0,1,0,0,0,0,0,1,16.708333,0.025167,3.125,0.525,0.0
26784,1,0,0,1,0,0,0,0,0,1,16.708333,0.025167,3.125,0.5875,0.0
26785,1,0,0,1,0,0,0,0,0,1,16.708333,0.025167,3.0875,0.525,0.0
26786,1,0,0,1,0,0,0,0,0,1,16.708333,0.025167,3.0875,0.5875,0.0
26787,1,0,0,1,0,0,0,0,0,1,16.875,0.025958,8.5,0.454167,0.0
26788,1,0,0,1,0,0,0,0,1,0,16.875,0.025958,8.5,0.475,0.0
26789,1,0,0,1,0,0,0,1,0,0,16.875,0.025958,8.475,0.454167,0.0
26790,1,0,0,1,0,0,0,1,0,0,16.875,0.025958,8.475,0.475,0.0
26791,1,0,0,1,0,0,0,1,0,0,12.791667,0.022375,4.1666669999999995,0.375,0.0
26792,1,0,0,1,0,0,0,0,1,0,12.791667,0.022375,4.1666669999999995,0.4,0.0
26793,1,0,0,1,0,0,0,1,0,0,12.791667,0.022375,4.15,0.375,0.0
26794,1,0,0,1,0,0,0,0,0,1,12.791667,0.022375,4.15,0.4,0.0
26795,1,0,0,1,0,0,1,0,0,0,24.25,0.004542,4.4166669999999995,0.570833,0.0
26796,1,0,0,1,0,0,0,0,0,1,24.25,0.004542,4.4166669999999995,0.554167,0.0
26797,1,0,0,1,0,0,0,0,1,0,24.25,0.004542,4.3625,0.570833,0.0
26798,1,0,0,1,0,0,1,0,0,0,24.25,0.004542,4.3625,0.554167,0.0
26799,1,0,0,1,0,0,0,0,1,0,13.291667000000002,0.019,3.416667,0.654167,0.0
26800,1,0,0,1,0,0,0,0,1,0,13.291667000000002,0.019,3.416667,0.525,0.0
26801,1,0,0,1,0,0,0,0,0,1,13.291667000000002,0.019,3.3875,0.654167,0.0
26802,1,0,0,1,0,0,0,0,0,1,13.291667000000002,0.019,3.3875,0.525,0.0
26803,1,0,0,1,0,0,0,0,0,1,10.125,0.019958,2.125,0.4625,0.0
26804,1,0,0,1,0,0,0,1,0,0,10.125,0.019958,2.125,0.608333,0.0
26805,1,0,0,1,0,0,0,1,0,0,10.125,0.019958,2.1,0.4625,0.0
26806,1,0,0,1,0,0,0,0,0,1,10.125,0.019958,2.1,0.608333,0.0
26807,1,0,0,1,0,0,0,0,0,1,12.875,0.013541999999999998,2.916667,0.416667,0.0
26808,1,0,0,1,0,0,0,1,0,0,12.875,0.013541999999999998,2.916667,0.420833,0.0
26809,1,0,0,1,0,0,1,0,0,0,12.875,0.013541999999999998,2.9,0.416667,0.0
26810,1,0,0,1,0,0,0,0,0,1,12.875,0.013541999999999998,2.9,0.420833,0.0
26811,1,0,0,1,0,0,0,0,1,0,15.782608999999999,0.037125,6.782609,0.530435,0.0
26812,1,0,0,1,0,0,0,0,1,0,15.782608999999999,0.037125,6.782609,0.558333,0.0
26813,1,0,0,1,0,0,0,1,0,0,15.782608999999999,0.037125,6.485714,0.530435,0.0
26814,1,0,0,1,0,0,0,0,1,0,15.782608999999999,0.037125,6.485714,0.558333,0.0
26815,1,0,0,1,0,0,0,0,0,1,6.7916669999999995,0.032083,2.375,0.404167,0.0
26816,1,0,0,1,0,0,0,0,1,0,6.7916669999999995,0.032083,2.375,0.408333,0.0
26817,1,0,0,1,0,0,1,0,0,0,6.7916669999999995,0.032083,2.3375,0.404167,0.0
26818,1,0,0,1,0,0,1,0,0,0,6.7916669999999995,0.032083,2.3375,0.408333,0.0
26819,1,0,0,1,0,0,1,0,0,0,21.434783,0.019958,6.2083330000000005,0.720833,0.0
26820,1,0,0,1,0,0,0,1,0,0,21.434783,0.019958,6.2083330000000005,0.645833,0.0
26821,1,0,0,1,0,0,1,0,0,0,21.434783,0.019958,6.175,0.720833,0.0
26822,1,0,0,1,0,0,0,0,1,0,21.434783,0.019958,6.175,0.645833,0.0
26823,1,0,0,1,0,0,0,0,1,0,18.625,0.022458000000000002,1.833333,0.470833,0.0
26824,1,0,0,1,0,0,0,0,0,1,18.625,0.022458000000000002,1.833333,0.541667,0.0
26825,1,0,0,1,0,0,0,1,0,0,18.625,0.022458000000000002,1.825,0.470833,0.0
26826,1,0,0,1,0,0,1,0,0,0,18.625,0.022458000000000002,1.825,0.541667,0.0
26827,1,0,0,1,0,0,1,0,0,0,20.416667,0.036833,5.875,0.720833,0.0
26828,1,0,0,1,0,0,0,0,0,1,20.416667,0.036833,5.875,0.741667,0.0
26829,1,0,0,1,0,0,0,1,0,0,20.416667,0.036833,5.85,0.720833,0.0
26830,1,0,0,1,0,0,1,0,0,0,20.416667,0.036833,5.85,0.741667,0.0
26831,1,0,0,1,0,0,0,0,1,0,6.5833330000000005,0.04275,2.208333,0.429167,0.0
26832,1,0,0,1,0,0,0,0,0,1,6.5833330000000005,0.04275,2.208333,0.44166700000000003,0.0
26833,1,0,0,1,0,0,0,0,0,1,6.5833330000000005,0.04275,2.1875,0.429167,0.0
26834,1,0,0,1,0,0,0,1,0,0,6.5833330000000005,0.04275,2.1875,0.44166700000000003,0.0
26835,1,0,0,1,0,0,0,1,0,0,9.0,0.033708,1.25,0.475,0.0
26836,1,0,0,1,0,0,0,0,0,1,9.0,0.033708,1.25,0.466667,0.0
26837,1,0,0,1,0,0,0,1,0,0,9.0,0.033708,1.2375,0.475,0.0
26838,1,0,0,1,0,0,0,1,0,0,9.0,0.033708,1.2375,0.466667,0.0
26839,1,0,0,1,0,0,0,0,0,1,5.3333330000000005,0.025707999999999998,1.0,0.391667,0.0
26840,1,0,0,1,0,0,0,1,0,0,5.3333330000000005,0.025707999999999998,1.0,0.4375,0.0
26841,1,0,0,1,0,0,0,1,0,0,5.3333330000000005,0.025707999999999998,1.0,0.391667,0.0
26842,1,0,0,1,0,0,0,0,1,0,5.3333330000000005,0.025707999999999998,1.0,0.4375,0.0
26843,1,0,0,1,0,0,0,1,0,0,8.318182,0.013375,1.956522,0.408696,0.0
26844,1,0,0,1,0,0,0,0,0,1,8.318182,0.013375,1.956522,0.395833,0.0
26845,1,0,0,1,0,0,0,0,0,1,8.318182,0.013375,1.657143,0.408696,0.0
26846,1,0,0,1,0,0,0,0,1,0,8.318182,0.013375,1.657143,0.395833,0.0
26847,1,0,0,1,0,0,0,1,0,0,3.875,0.018125,1.166667,0.30833299999999997,0.0
26848,1,0,0,1,0,0,0,1,0,0,3.875,0.018125,1.166667,0.333333,0.0
26849,1,0,0,1,0,0,0,0,0,1,3.875,0.018125,1.1625,0.30833299999999997,0.0
26850,1,0,0,1,0,0,0,0,1,0,3.875,0.018125,1.1625,0.333333,0.0
26851,1,0,0,0,1,0,0,1,0,0,7.2083330000000005,0.014625,1.833333,0.425,0.0
26852,1,0,0,0,1,0,0,0,1,0,7.2083330000000005,0.014625,1.833333,0.391667,0.0
26853,1,0,0,0,1,0,0,1,0,0,7.2083330000000005,0.014625,1.8125,0.425,0.0
26854,1,0,0,0,1,0,0,0,0,1,7.2083330000000005,0.014625,1.8125,0.391667,0.0
26855,1,0,0,0,1,0,1,0,0,0,4.75,0.015041999999999998,2.875,0.320833,0.0
26856,1,0,0,0,1,0,0,0,0,1,4.75,0.015041999999999998,2.875,0.354167,0.0
26857,1,0,0,0,1,0,0,1,0,0,4.75,0.015041999999999998,2.8625,0.320833,0.0
26858,1,0,0,0,1,0,0,0,0,1,4.75,0.015041999999999998,2.8625,0.354167,0.0
26859,1,0,0,0,1,0,0,0,0,1,10.458333,0.021333,8.708333,0.44166700000000003,0.0
26860,1,0,0,0,1,0,0,1,0,0,10.458333,0.021333,8.708333,0.4,0.0
26861,1,0,0,0,1,0,0,0,0,1,10.458333,0.021333,8.7,0.44166700000000003,0.0
26862,1,0,0,0,1,0,0,1,0,0,10.458333,0.021333,8.7,0.4,0.0
26863,1,0,0,0,1,0,0,0,0,1,6.6666669999999995,0.026375,4.25,0.391667,0.0
26864,1,0,0,0,1,0,0,0,0,1,6.6666669999999995,0.026375,4.25,0.483333,0.0
26865,1,0,0,0,1,0,0,0,0,1,6.6666669999999995,0.026375,4.225,0.391667,0.0
26866,1,0,0,0,1,0,0,0,0,1,6.6666669999999995,0.026375,4.225,0.483333,0.0
26867,1,0,0,0,1,0,0,1,0,0,15.217391000000001,0.012458,2.5652169999999996,0.422727,0.0
26868,1,0,0,0,1,0,1,0,0,0,15.217391000000001,0.012458,2.5652169999999996,0.345833,0.0
26869,1,0,0,0,1,0,0,0,0,1,15.217391000000001,0.012458,2.5,0.422727,0.0
26870,1,0,0,0,1,0,0,0,1,0,15.217391000000001,0.012458,2.5,0.345833,0.0
26871,1,0,0,0,1,0,0,1,0,0,16.333333,0.012875,3.666667,0.43333299999999997,0.0
26872,1,0,0,0,1,0,1,0,0,0,16.333333,0.012875,3.666667,0.429167,0.0
26873,1,0,0,0,1,0,0,1,0,0,16.333333,0.012875,3.65,0.43333299999999997,0.0
26874,1,0,0,0,1,0,0,1,0,0,16.333333,0.012875,3.65,0.429167,0.0
26875,1,0,0,0,1,0,1,0,0,0,15.375,0.020291999999999998,3.166667,0.604167,0.0
26876,1,0,0,0,1,0,0,0,0,1,15.375,0.020291999999999998,3.166667,0.641667,0.0
26877,1,0,0,0,1,0,0,0,0,1,15.375,0.020291999999999998,3.1375,0.604167,0.0
26878,1,0,0,0,1,0,1,0,0,0,15.375,0.020291999999999998,3.1375,0.641667,0.0
26879,1,0,0,0,1,0,0,0,1,0,17.25,0.021375,11.791667,0.45882399999999995,0.0
26880,1,0,0,0,1,0,0,0,1,0,17.25,0.021375,11.791667,0.468421,0.0
26881,1,0,0,0,1,0,1,0,0,0,17.25,0.021375,11.7625,0.45882399999999995,0.0
26882,1,0,0,0,1,0,0,1,0,0,17.25,0.021375,11.7625,0.468421,0.0
26883,1,0,0,0,1,0,1,0,0,0,16.708333,0.033,11.083333,0.5,0.0
26884,1,0,0,0,1,0,0,1,0,0,16.708333,0.033,11.05,0.5,0.0
26885,1,0,0,0,1,0,0,0,0,1,10.666667,0.038917,4.2083330000000005,0.429167,0.0
26886,1,0,0,0,1,0,0,0,1,0,10.666667,0.038917,4.2083330000000005,0.461905,0.0
26887,1,0,0,0,1,0,0,1,0,0,10.666667,0.038917,4.175,0.429167,0.0
26888,1,0,0,0,1,0,0,1,0,0,10.666667,0.038917,4.175,0.461905,0.0
26889,1,0,0,0,1,0,0,1,0,0,8.75,0.03825,2.608696,0.42173900000000003,0.0
26890,1,0,0,0,1,0,0,0,1,0,8.75,0.03825,2.608696,0.4,0.0
26891,1,0,0,0,1,0,0,0,1,0,8.75,0.03825,2.542857,0.42173900000000003,0.0
26892,1,0,0,0,1,0,1,0,0,0,8.75,0.03825,2.542857,0.4,0.0
26893,1,0,0,0,1,0,0,0,1,0,7.5,0.026792000000000003,1.666667,0.416667,0.0
26894,1,0,0,0,1,0,0,0,1,0,7.5,0.026792000000000003,1.666667,0.429167,0.0
26895,1,0,0,0,1,0,0,1,0,0,7.5,0.026792000000000003,1.65,0.416667,0.0
26896,1,0,0,0,1,0,0,0,1,0,7.5,0.026792000000000003,1.65,0.429167,0.0
26897,1,0,0,0,1,0,0,0,1,0,13.916667000000002,0.021333,2.333333,0.454167,0.0
26898,1,0,0,0,1,0,0,0,0,1,13.916667000000002,0.021333,2.333333,0.4375,0.0
26899,1,0,0,0,1,0,0,0,0,1,13.916667000000002,0.021333,2.275,0.454167,0.0
26900,1,0,0,0,1,0,0,0,0,1,13.916667000000002,0.021333,2.275,0.4375,0.0
26901,1,0,0,0,1,0,0,0,1,0,21.75,0.029792000000000003,7.25,0.4875,0.0
26902,1,0,0,0,1,0,1,0,0,0,21.75,0.029792000000000003,7.25,0.49583299999999997,0.0
26903,1,0,0,0,1,0,1,0,0,0,21.75,0.029792000000000003,7.2125,0.4875,0.0
26904,1,0,0,0,1,0,0,1,0,0,21.75,0.029792000000000003,7.2125,0.49583299999999997,0.0
26905,1,0,0,0,1,0,0,0,0,1,13.125,0.024375,3.5217389999999997,0.408333,0.0
26906,1,0,0,0,1,0,0,0,1,0,13.125,0.024375,3.5217389999999997,0.425,0.0
26907,1,0,0,0,1,0,0,1,0,0,13.125,0.024375,3.542857,0.408333,0.0
26908,1,0,0,0,1,0,0,0,1,0,13.125,0.024375,3.542857,0.425,0.0
26909,1,0,0,0,1,0,0,0,0,1,10.416667,0.010957999999999999,3.333333,0.395833,0.0
26910,1,0,0,0,1,0,0,0,1,0,10.416667,0.010957999999999999,3.333333,0.395833,0.0
26911,1,0,0,0,1,0,0,0,1,0,10.416667,0.010957999999999999,3.2875,0.395833,0.0
26912,1,0,0,0,1,0,1,0,0,0,10.416667,0.010957999999999999,3.2875,0.395833,0.0
26913,1,0,0,0,1,0,0,1,0,0,12.375,0.019875,7.1666669999999995,0.391667,0.0
26914,1,0,0,0,1,0,0,1,0,0,12.375,0.019875,7.1666669999999995,0.404167,0.0
26915,1,0,0,0,1,0,0,0,1,0,12.375,0.019875,7.1375,0.391667,0.0
26916,1,0,0,0,1,0,0,0,1,0,12.375,0.019875,7.1375,0.404167,0.0
26917,1,0,0,0,1,0,1,0,0,0,28.0,0.013666999999999999,16.125,0.541667,0.0
26918,1,0,0,0,1,0,0,0,0,1,28.0,0.013666999999999999,16.125,0.516667,0.0
26919,1,0,0,0,1,0,1,0,0,0,28.0,0.013666999999999999,16.0875,0.541667,0.0
26920,1,0,0,0,1,0,0,1,0,0,28.0,0.013666999999999999,16.0875,0.516667,0.0
26921,1,0,0,0,1,0,1,0,0,0,22.75,0.004417,2.666667,0.704167,0.0
26922,1,0,0,0,1,0,1,0,0,0,22.75,0.004417,2.666667,0.691667,0.0
26923,1,0,0,0,1,0,0,0,0,1,22.75,0.004417,2.6375,0.704167,0.0
26924,1,0,0,0,1,0,0,1,0,0,22.75,0.004417,2.6375,0.691667,0.0
26925,1,0,0,0,1,0,0,0,0,1,24.090909,0.033083,17.0,0.5636359999999999,0.0
26926,1,0,0,0,1,0,0,1,0,0,24.090909,0.033083,17.0,0.5875,0.0
26927,1,0,0,0,1,0,1,0,0,0,24.090909,0.033083,16.9625,0.5636359999999999,0.0
26928,1,0,0,0,1,0,0,0,0,1,24.090909,0.033083,16.9625,0.5875,0.0
26929,1,0,0,0,1,0,1,0,0,0,14.791667000000002,0.022625,5.2916669999999995,0.4125,0.0
26930,1,0,0,0,1,0,0,0,0,1,14.791667000000002,0.022625,5.2916669999999995,0.420833,0.0
26931,1,0,0,0,1,0,0,0,0,1,14.791667000000002,0.022625,5.2625,0.4125,0.0
26932,1,0,0,0,1,0,1,0,0,0,14.791667000000002,0.022625,5.2625,0.420833,0.0
26933,1,0,0,0,1,0,0,0,0,1,24.333333,0.011458,5.6666669999999995,0.604167,0.0
26934,1,0,0,0,1,0,0,0,1,0,24.333333,0.011458,5.6666669999999995,0.5375,0.0
26935,1,0,0,0,1,0,1,0,0,0,24.333333,0.011458,5.625,0.604167,0.0
26936,1,0,0,0,1,0,0,1,0,0,24.333333,0.011458,5.625,0.5375,0.0
26937,1,0,0,0,1,0,0,0,1,0,10.916667,0.020875,1.208333,0.470833,0.0
26938,1,0,0,0,1,0,0,0,0,1,10.916667,0.020875,1.208333,0.545833,0.0
26939,1,0,0,0,1,0,0,1,0,0,10.916667,0.020875,1.2,0.470833,0.0
26940,1,0,0,0,1,0,1,0,0,0,10.916667,0.020875,1.2,0.545833,0.0
26941,1,0,0,0,1,0,0,0,1,0,11.958333,0.012875,3.125,0.520833,0.0
26942,1,0,0,0,1,0,0,0,1,0,11.958333,0.012875,3.125,0.541667,0.0
26943,1,0,0,0,1,0,0,0,0,1,11.958333,0.012875,3.1,0.520833,0.0
26944,1,0,0,0,1,0,0,0,1,0,11.958333,0.012875,3.1,0.541667,0.0
26945,1,0,0,0,1,0,0,1,0,0,4.315789,0.002455,3.105263,0.515789,0.0
26946,1,0,0,0,1,0,0,0,0,1,4.315789,0.002455,3.105263,0.49375,0.0
26947,1,0,0,0,1,0,1,0,0,0,4.315789,0.002455,2.816667,0.515789,0.0
26948,1,0,0,0,1,0,0,0,0,1,4.315789,0.002455,2.816667,0.49375,0.0
26949,1,0,0,0,1,0,0,0,1,0,9.25,0.0046429999999999996,1.75,0.504167,0.0
26950,1,0,0,0,1,0,0,0,1,0,9.25,0.0046429999999999996,1.75,0.520833,0.0
26951,1,0,0,0,1,0,0,1,0,0,9.25,0.0046429999999999996,1.75,0.504167,0.0
26952,1,0,0,0,1,0,0,1,0,0,9.25,0.0046429999999999996,1.75,0.520833,0.0
26953,1,0,0,0,1,0,1,0,0,0,15.791667000000002,0.008833,7.9583330000000005,0.670833,0.0
26954,1,0,0,0,1,0,0,1,0,0,15.791667000000002,0.008833,7.9583330000000005,0.591667,0.0
26955,1,0,0,0,1,0,1,0,0,0,15.791667000000002,0.008833,7.925,0.670833,0.0
26956,1,0,0,0,1,0,0,1,0,0,15.791667000000002,0.008833,7.925,0.591667,0.0
26957,1,0,0,0,1,0,0,0,0,1,12.833333,0.009667,6.125,0.695833,0.0
26958,1,0,0,0,1,0,0,0,0,1,12.833333,0.009667,6.125,0.779167,0.0
26959,1,0,0,0,1,0,0,0,0,1,12.833333,0.009667,6.1,0.695833,0.0
26960,1,0,0,0,1,0,0,0,0,1,12.833333,0.009667,6.1,0.779167,0.0
26961,1,0,0,0,1,0,1,0,0,0,11.708333,0.007875,4.625,0.491667,0.0
26962,1,0,0,0,1,0,0,0,0,1,11.708333,0.007875,4.625,0.470833,0.0
26963,1,0,0,0,1,0,0,1,0,0,11.708333,0.007875,4.6,0.491667,0.0
26964,1,0,0,0,1,0,0,0,1,0,11.708333,0.007875,4.6,0.470833,0.0
26965,1,0,0,0,1,0,0,0,0,1,12.291667,0.0155,2.666667,0.725,0.0
26966,1,0,0,0,1,0,0,0,0,1,12.291667,0.0155,2.666667,0.708333,0.0
26967,1,0,0,0,1,0,1,0,0,0,12.291667,0.0155,2.65,0.725,0.0
26968,1,0,0,0,1,0,0,0,1,0,12.291667,0.0155,2.65,0.708333,0.0
26969,1,0,0,0,1,0,0,0,0,1,7.391303999999999,0.018375,2.208333,0.583333,0.0
26970,1,0,0,0,1,0,0,0,0,1,7.391303999999999,0.018375,2.208333,0.633333,0.0
26971,1,0,0,0,1,0,0,0,1,0,7.391303999999999,0.018375,2.1875,0.583333,0.0
26972,1,0,0,0,1,0,1,0,0,0,7.391303999999999,0.018375,2.1875,0.633333,0.0
26973,1,0,0,0,1,0,0,0,0,1,22.125,0.011583,4.3333330000000005,0.783333,0.0
26974,1,0,0,0,1,0,0,1,0,0,22.125,0.011583,4.3333330000000005,0.683333,0.0
26975,1,0,0,0,1,0,1,0,0,0,22.125,0.011583,4.2875,0.783333,0.0
26976,1,0,0,0,1,0,0,0,0,1,22.125,0.011583,4.2875,0.683333,0.0
26977,1,0,0,0,1,0,0,0,1,0,34.416667,0.017417,13.375,0.804167,0.0
26978,1,0,0,0,1,0,1,0,0,0,34.416667,0.017417,13.375,0.8125,0.0
26979,1,0,0,0,1,0,0,0,0,1,34.416667,0.017417,13.3375,0.804167,0.0
26980,1,0,0,0,1,0,0,1,0,0,34.416667,0.017417,13.3375,0.8125,0.0
26981,1,0,0,0,1,0,1,0,0,0,28.333333000000003,0.027333,6.5,0.775,0.0
26982,1,0,0,0,1,0,0,0,0,1,28.333333000000003,0.027333,6.5,0.854167,0.0
26983,1,0,0,0,1,0,1,0,0,0,28.333333000000003,0.027333,6.475,0.775,0.0
26984,1,0,0,0,1,0,0,1,0,0,28.333333000000003,0.027333,6.475,0.854167,0.0
26985,1,0,0,0,1,0,0,0,1,0,16.541667,0.011292,3.272727,0.513636,0.0
26986,1,0,0,0,1,0,0,0,1,0,16.541667,0.011292,3.272727,0.516667,0.0
26987,1,0,0,0,1,0,0,1,0,0,16.541667,0.011292,3.2,0.513636,0.0
26988,1,0,0,0,1,0,0,1,0,0,16.541667,0.011292,3.2,0.516667,0.0
26989,1,0,0,0,1,0,0,0,0,1,19.833333,0.015916999999999997,9.75,0.558333,0.0
26990,1,0,0,0,1,0,0,0,1,0,19.833333,0.015916999999999997,9.75,0.558333,0.0
26991,1,0,0,0,1,0,0,1,0,0,19.833333,0.015916999999999997,9.7,0.558333,0.0
26992,1,0,0,0,1,0,0,0,0,1,19.833333,0.015916999999999997,9.7,0.558333,0.0
26993,1,0,0,0,1,0,0,1,0,0,10.75,0.021667,5.25,0.408333,0.0
26994,1,0,0,0,1,0,0,0,0,1,10.75,0.021667,5.25,0.425,0.0
26995,1,0,0,0,1,0,1,0,0,0,10.75,0.021667,5.225,0.408333,0.0
26996,1,0,0,0,1,0,0,0,0,1,10.75,0.021667,5.225,0.425,0.0
26997,1,0,0,0,1,0,0,1,0,0,12.583333,0.011708,6.75,0.425,0.0
26998,1,0,0,0,1,0,0,1,0,0,12.583333,0.011708,6.75,0.4125,0.0
26999,1,0,0,0,1,0,1,0,0,0,12.583333,0.011708,6.725,0.425,0.0
27000,1,0,0,0,1,0,0,0,1,0,12.583333,0.011708,6.725,0.4125,0.0
27001,1,0,0,0,1,0,1,0,0,0,14.833332999999998,0.010333,3.958333,0.4625,0.0
27002,1,0,0,0,1,0,1,0,0,0,14.833332999999998,0.010333,3.958333,0.470833,0.0
27003,1,0,0,0,1,0,0,1,0,0,14.833332999999998,0.010333,3.9375,0.4625,0.0
27004,1,0,0,0,1,0,0,0,1,0,14.833332999999998,0.010333,3.9375,0.470833,0.0
27005,1,0,0,0,1,0,1,0,0,0,20.708333,0.006,9.875,0.533333,0.0
27006,1,0,0,0,1,0,1,0,0,0,20.708333,0.006,9.875,0.516667,0.0
27007,1,0,0,0,1,0,0,0,1,0,20.708333,0.006,9.8375,0.533333,0.0
27008,1,0,0,0,1,0,0,0,0,1,20.708333,0.006,9.8375,0.516667,0.0
27009,1,0,0,0,1,0,0,1,0,0,28.666666999999997,0.010375,15.541667000000002,0.895833,0.0
27010,1,0,0,0,1,0,0,1,0,0,28.666666999999997,0.010375,15.541667000000002,0.708333,0.0
27011,1,0,0,0,1,0,1,0,0,0,28.666666999999997,0.010375,15.5125,0.895833,0.0
27012,1,0,0,0,1,0,0,1,0,0,28.666666999999997,0.010375,15.5125,0.708333,0.0
27013,1,0,0,0,1,0,0,0,1,0,34.833333,0.011417,9.458333,1.266667,0.0
27014,1,0,0,0,1,0,0,0,1,0,34.833333,0.011417,9.458333,1.333333,0.0
27015,1,0,0,0,1,0,0,0,0,1,34.833333,0.011417,9.4375,1.266667,0.0
27016,1,0,0,0,1,0,0,0,1,0,34.833333,0.011417,9.4375,1.333333,0.0
27017,1,0,0,0,1,0,0,0,0,1,41.416667,0.012083,16.416667,1.183333,0.0
27018,1,0,0,0,1,0,0,0,0,1,41.416667,0.012083,16.416667,1.241667,0.0
27019,1,0,0,0,1,0,1,0,0,0,41.416667,0.012083,16.3875,1.183333,0.0
27020,1,0,0,0,1,0,0,1,0,0,41.416667,0.012083,16.3875,1.241667,0.0
27021,1,0,0,0,1,0,0,1,0,0,37.708333,0.014417,19.208333,0.895833,0.0
27022,1,0,0,0,1,0,0,0,1,0,37.708333,0.014417,19.208333,0.933333,0.0
27023,1,0,0,0,1,0,1,0,0,0,37.708333,0.014417,19.2,0.895833,0.0
27024,1,0,0,0,1,0,0,1,0,0,37.708333,0.014417,19.2,0.933333,0.0
27025,1,0,0,0,1,0,0,0,0,1,37.833333,0.019958,11.708333,1.175,0.0
27026,1,0,0,0,1,0,0,0,0,1,37.833333,0.019958,11.708333,0.9875,0.0
27027,1,0,0,0,1,0,0,1,0,0,37.833333,0.019958,11.6625,1.175,0.0
27028,1,0,0,0,1,0,0,0,0,1,37.833333,0.019958,11.6625,0.9875,0.0
27029,1,0,0,0,1,0,1,0,0,0,17.375,0.025167,3.416667,0.7625,0.0
27030,1,0,0,0,1,0,0,0,1,0,17.375,0.025167,3.416667,1.041667,0.0
27031,1,0,0,0,1,0,0,0,1,0,17.375,0.025167,3.4125,0.7625,0.0
27032,1,0,0,0,1,0,0,0,0,1,17.375,0.025167,3.4125,1.041667,0.0
27033,1,0,0,0,1,0,0,0,0,1,12.0,0.016541999999999998,2.291667,0.541667,0.0
27034,1,0,0,0,1,0,1,0,0,0,12.0,0.016541999999999998,2.291667,0.541667,0.0
27035,1,0,0,0,1,0,0,1,0,0,12.0,0.016541999999999998,2.275,0.541667,0.0
27036,1,0,0,0,1,0,1,0,0,0,12.0,0.016541999999999998,2.275,0.541667,0.0
27037,1,0,0,0,1,0,0,0,0,1,19.041667,0.007875,3.125,0.675,0.0
27038,1,0,0,0,1,0,0,0,0,1,19.041667,0.007875,3.125,0.645833,0.0
27039,1,0,0,0,1,0,1,0,0,0,19.041667,0.007875,3.1125,0.675,0.0
27040,1,0,0,0,1,0,0,0,0,1,19.041667,0.007875,3.1125,0.645833,0.0
27041,1,0,0,0,1,0,0,1,0,0,22.166667,0.013916999999999999,5.7083330000000005,0.9125,0.0
27042,1,0,0,0,1,0,0,0,0,1,22.166667,0.013916999999999999,5.7083330000000005,0.75,0.0
27043,1,0,0,0,1,0,0,1,0,0,22.166667,0.013916999999999999,5.675,0.9125,0.0
27044,1,0,0,0,1,0,1,0,0,0,22.166667,0.013916999999999999,5.675,0.75,0.0
27045,1,0,0,0,1,0,1,0,0,0,32.333333,0.010042,9.166667,1.55,0.0
27046,1,0,0,0,1,0,1,0,0,0,32.333333,0.010042,9.166667,1.6916669999999998,0.0
